Series Name,Series Code,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Afghanistan,AFG,,,37.25279732,38.31590145,39.65127422,43.1095203,46.17228869,45.72794863,49.59757036,53.42270666,52.24943995,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Albania,ALB,,48.69450448,104.6172789,107.7158626,120.5940264,131.0890461,83.49495732,84.38040584,100.8633006,122.7705417,..,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Algeria,DZA,,17.23339109,84.38481283,90.73106452,96.03711403,100.5420687,86.04850533,84.20603642,87.78980393,87.36482634,86.76178998,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,American Samoa,ASM,,,,,,,,,,,,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Andorra,AND,,450.2001382,874.5166899,795.6811468,805.4483868,803.9490903,696.6231974,729.8308722,777.5626581,904.8167135,837.3347723,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Angola,AGO,,5.36555508,39.54041479,39.79586768,50.84291953,56.18272703,54.25286316,49.6743565,57.86081228,47.66218016,39.66132528,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Antigua and Barbuda,ATG,,214.2796213,298.3254842,317.8457407,310.6846668,323.7981341,303.2982922,343.5814017,328.6214324,322.0931438,315.6146102,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Argentina,ARG,,320.6308278,472.4630752,507.0299791,511.1844643,437.932075,505.4265588,433.5008599,556.3048535,431.8984299,353.6923188,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Armenia,ARM,,16.84415403,261.1811538,268.257674,335.2211772,339.511517,302.935544,291.9585495,346.7030445,365.0342957,453.7813384,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Aruba,ABW,,,,,,,,,,,,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Australia,AUS,,461.5505371,1567.401795,1733.211267,1874.103602,1821.81841,1534.691046,1571.36717,1672.022137,1674.641832,1536.952063,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Austria,AUT,,586.2649491,1411.38155,1347.1138,1457.044605,1482.318736,1270.555664,1301.825001,1397.709154,1458.948082,1414.983511,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Azerbaijan,AZE,,13.13273335,105.6130995,135.1910827,154.0618601,175.2943053,152.7784999,110.9496722,112.4652862,123.3108659,131.2416332,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,"Bahamas, The",BHS,,616.2151039,817.4137828,877.1368086,866.2248174,910.191136,900.6724668,901.1631181,955.2940298,991.6506905,952.7391294,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Bahrain,BHR,,164.9741276,301.6887157,336.5946639,371.2131841,384.7348301,396.3661751,424.5624762,473.1902147,409.2801251,383.6384689,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Bangladesh,BGD,,5.42315346,16.04980363,16.46115259,18.92160389,21.53227586,24.4209882,26.18849649,28.62951414,32.05437139,34.51084634,
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Barbados,BRB,,289.2686165,550.692255,559.8676071,584.8499764,586.2932116,571.4632401,577.3028301,606.2171422,629.2809257,620.559471,
